City,HouseName,District,TotalPrice,Price,Floor,Square,ConstructionTime,Bedrooms,LivingRooms,Kitchens,Bathrooms,Type,Structure,Renovation,Elevator,Subway,TradeTime,DaysonMarket,Followers,Lng,Lat
Beijing, ,7,3000000.0,42254.0,High,71.0,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,151,80,116.51152,39.901436
Beijing, ,6,3350000.0,28621.0,Low,117.05,2006,3.0,3.0,1,2,Plate,Mixed,Other,No,No,2016,155,62,116.318694,40.087485
Beijing, ,7,3200000.0,44906.0,Middle,71.26,2000,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,No,No,2016,142,88,116.514014,39.921793
Beijing, ,7,13200000.0,67262.0,Low,196.25,,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,276,59,116.447131,39.976982
Beijing, ,7,3140000.0,43681.0,Middle,72.0,2005,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,147,21,116.421209,40.046624
Beijing, ,6,4550000.0,23150.0,High,196.55,2003,4.0,4.0,1,2,Plate,Mixed,HardCover,Yes,Yes,2016,131,27,116.416156,40.082585
Beijing, ,7,1850000.0,28907.0,High,64.0,2011,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Other,Yes,Yes,2016,115,14,116.425063,40.044097
Beijing, ,1,3870000.0,69207.0,High,55.92,2006,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,190,151,116.409688,39.958188
Beijing, ,7,4300000.0,41744.0,Middle,103.01,2011,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,174,43,116.491697,39.976188
Beijing, ,8,7000000.0,96022.0,High,72.9,1989,3.0,3.0,1,1,Plate,Mixed,Other,No,Yes,2016,218,27,116.326632,39.992911
Beijing, ,10,6220000.0,70046.0,Middle,88.8,1999,2.0,2.0,1,1,Tower,Mixed,Simplicity,Yes,No,2016,170,91,116.345325,39.903799
Beijing, ,7,5400000.0,40299.0,Middle,134.0,2011,2.0,2.0,1,2,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,117,29,116.491697,39.976188
Beijing, ,2,2400000.0,51736.0,High,46.39,2005,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,188,81,116.429293,39.872461
Beijing, ,7,3400000.0,68219.0,Low,49.84,1976,2.0,2.0,1,1,Plate,Brick/Concrete,Simplicity,No,Yes,2016,171,93,116.429743,39.96941
Beijing, ,7,4070000.0,60048.0,High,67.78,1980,3.0,3.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,207,114,116.48837,39.929525
Beijing, ,6,3690000.0,25458.0,Middle,144.95,2008,3.0,3.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,No,2016,146,29,116.274354,40.170887
Beijing, ,5,1950000.0,22942.0,Low,85.0,2002,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,160,38,116.17041,39.767123
Beijing, ,6,3280000.0,37273.0,High,88.0,2005,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,192,115,116.40766200000002,40.052673
Beijing, ,11,2890000.0,41410.0,Middle,69.79,2009,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,136,24,116.640545,39.911057
Beijing, ,7,6600000.0,87883.0,Low,75.1,2010,2.0,2.0,1,1,Tower,Steel/Concrete,Other,Yes,Yes,2016,157,38,116.471508,40.000031
Beijing, ,4,3670000.0,52429.0,Middle,70.0,2013,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,167,39,116.332577,39.76032100000001
Beijing, ,6,3100000.0,40995.0,High,75.62,2007,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,Yes,No,2016,119,49,116.330198,40.07422800000001
Beijing, ,6,3080000.0,30562.0,High,100.78,1995,3.0,3.0,1,1,Plate,Mixed,Rough,No,No,2016,154,107,116.34408700000002,40.068333
Beijing, ,5,3050000.0,33889.0,Low,90.0,2015,3.0,3.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,156,42,116.221857,39.767955
Beijing, ,7,2350000.0,28423.0,Middle,82.68,2006,1.0,1.0,0,1,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,131,34,116.421209,40.046624
Beijing, ,1,2950000.0,71281.0,High,41.47,1990,1.0,1.0,1,1,Plate,Mixed,HardCover,No,No,2016,126,141,116.410078,39.96471
Beijing, ,7,6300000.0,39623.0,Low,159.0,2009,3.0,3.0,0,1,Plate & Tower,Steel/Concrete,Other,Yes,Yes,2016,203,12,116.422211,40.011387
Beijing, ,9,5100000.0,56667.0,Middle,90.0,,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,197,9,116.212671,39.900574
Beijing, ,10,7100000.0,77208.0,Middle,91.96,2003,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,120,31,116.378537,39.879671
Beijing, ,7,3000000.0,43771.0,High,68.54,1984,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,196,82,116.42796,40.041263
Beijing, ,7,3390000.0,38090.0,Middle,89.0,2012,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,118,48,116.61412,39.903674
Beijing, ,7,4450000.0,32898.0,Low,135.27,2001,2.0,2.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,128,41,116.468749,39.874429
Beijing, ,6,2210000.0,38991.0,Middle,56.68,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,119,113,116.330198,40.07422800000001
Beijing, ,7,3700000.0,44344.0,Low,83.44,1997,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,179,73,116.462185,39.884984
Beijing, ,7,4700000.0,45565.0,High,103.15,2007,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,149,69,116.521774,39.94004
Beijing, ,8,5090000.0,86272.0,Low,59.0,1995,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,183,43,116.312131,39.970749
Beijing, ,1,6580000.0,73364.0,Low,89.69,2000,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,113,116,116.41305,39.963793
Beijing, ,6,3570000.0,41779.0,Middle,85.45,2005,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,184,47,116.40766200000002,40.052673
Beijing, ,1,4370000.0,60695.0,Low,72.0,1989,2.0,2.0,1,1,Plate,Mixed,Other,No,Yes,2016,162,102,116.43349,39.882446
Beijing, ,11,2610000.0,24623.0,High,106.0,1996,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,No,2016,138,67,116.636774,39.918867
Beijing, ,8,2300000.0,53489.0,High,43.0,2010,1.0,1.0,1,1,Tower,Steel/Concrete,Other,Yes,No,2016,136,26,116.359358,39.964464
Beijing, ,2,2780000.0,57546.0,High,48.31,2007,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,117,34,116.347869,39.876814
Beijing, ,7,5250000.0,64418.0,High,81.5,1986,3.0,3.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,201,95,116.481581,39.938271
Beijing, ,3,3910000.0,23052.0,Middle,169.62,2008,3.0,3.0,1,3,Plate,Steel/Concrete,HardCover,No,No,2016,113,6,116.546899,39.755236
Beijing, ,11,2800000.0,40529.0,Middle,69.21,2009,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,127,44,116.640545,39.911057
Beijing, ,7,7700000.0,60827.0,High,126.59,2006,2.0,2.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,182,48,116.419076,40.03694
Beijing, ,7,6400000.0,81592.0,High,78.44,2010,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,189,30,116.471508,40.000031
Beijing, ,8,5200000.0,85738.0,Middle,60.65,2007,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,214,27,116.288983,39.964722
Beijing, ,10,3930000.0,93683.0,Low,41.95,1979,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,126,112,116.385336,39.905491
Beijing, ,7,3090000.0,60589.0,Middle,51.0,2004,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2017,361,8,116.479409,39.929394
Beijing, ,6,3180000.0,19913.0,High,159.7,,3.0,3.0,2,2,Plate,Mixed,Other,No,No,2016,166,140,116.426734,40.066064
Beijing, ,6,2640000.0,31595.0,Low,83.75,2010,2.0,2.0,1,1,Tower,Steel/Concrete,Other,Yes,No,2016,129,25,116.330932,40.063197
Beijing, ,7,6500000.0,76751.0,High,84.69,1996,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,207,87,116.409783,40.006303
Beijing, ,8,11900000.0,42806.0,Low,278.0,2009,4.0,4.0,1,3,Plate,Steel/Concrete,HardCover,Yes,No,2016,217,12,116.184432,40.053671
Beijing, ,8,3500000.0,73996.0,Low,47.3,1995,1.0,1.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,187,35,116.352299,40.062427
Beijing, ,10,10500000.0,112904.0,High,93.0,2011,4.0,4.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,173,44,116.340073,39.899642
Beijing, ,13,4850000.0,29700.0,High,163.3,2004,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,Rough,Yes,No,2016,168,23,116.683117,40.127185
Beijing, ,11,3470000.0,35660.0,Low,97.31,2003,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,138,59,116.674125,39.888623
Beijing, ,8,5990000.0,65767.0,Middle,91.08,1998,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,268,49,116.284043,39.936141
Beijing, ,7,4160000.0,40354.0,Low,103.09,1999,3.0,3.0,1,1,Tower,Steel/Concrete,Other,Yes,Yes,2016,114,35,116.513625,39.931024
Beijing, ,5,3280000.0,18427.0,High,178.0,2009,3.0,3.0,1,2,Plate,Steel/Concrete,Rough,Yes,No,2016,153,9,116.182548,39.778533
Beijing, ,7,7800000.0,47561.0,Low,164.0,1997,2.0,2.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,163,3,116.480256,39.942074
Beijing, ,7,3530000.0,43624.0,Middle,80.92,2008,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,No,Yes,2016,128,35,116.5038376,39.9307251
Beijing, ,7,4780000.0,32062.0,Low,149.09,,3.0,3.0,1,2,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,174,17,116.473695,39.876155
Beijing, ,6,5300000.0,35100.0,Low,151.0,2009,4.0,4.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,123,60,116.386555,40.0865
Beijing, ,7,7350000.0,62278.0,High,118.02,2008,2.0,2.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,125,8,116.476546,39.905624
Beijing, ,10,6000000.0,100167.0,Low,59.9,1989,2.0,2.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,187,13,116.391726,39.978788
Beijing, ,6,2580000.0,37942.0,Middle,68.0,,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,172,40,116.426734,40.066064
Beijing, ,7,8200000.0,45564.0,Low,179.97,2003,3.0,3.0,1,3,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,157,37,116.471704,39.890452
Beijing, ,5,2180000.0,23209.0,Middle,93.93,2009,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,126,22,116.182548,39.778533
Beijing, ,2,3800000.0,40861.0,Low,93.0,2006,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Other,Yes,No,2016,142,41,116.315031,39.842469
Beijing, ,7,5600000.0,59721.0,High,93.77,2009,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,170,11,116.471754,40.02946
Beijing, ,7,2370000.0,33929.0,High,70.0,1991,2.0,2.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,124,64,116.490901,39.97819000000001
Beijing, ,7,2250000.0,34616.0,Middle,65.0,,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,200,23,116.438215,39.994255
Beijing, ,8,3700000.0,64913.0,Middle,57.0,2010,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,206,66,116.284755,39.93453
Beijing, ,6,4200000.0,18422.0,Middle,228.0,2003,4.0,4.0,1,2,Tower,Mixed,HardCover,Yes,No,2016,159,87,116.416156,40.082585
Beijing, ,6,3380000.0,21804.0,High,155.02,2003,3.0,3.0,1,2,Plate,Mixed,Simplicity,Yes,Yes,2016,121,16,116.415742,40.077796
Beijing, ,7,2070000.0,47962.0,High,43.16,2004,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,125,67,116.479695,39.993376
Beijing, ,7,2620000.0,36004.0,High,72.77,1994,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,142,97,116.490901,39.97819000000001
Beijing, ,6,4450000.0,22310.0,High,199.47,2003,3.0,3.0,1,2,Tower,Mixed,HardCover,Yes,No,2016,169,97,116.416156,40.082585
Beijing, ,7,3500000.0,49123.0,Middle,71.25,2007,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,161,100,116.493655,39.905367
Beijing, ,10,5100000.0,85142.0,Low,59.9,2003,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,No,Yes,2016,172,123,116.387037,39.95917
Beijing, ,6,2980000.0,20802.0,Low,143.26,2003,3.0,3.0,1,2,Tower,Mixed,Simplicity,Yes,Yes,2016,130,26,116.415742,40.077796
Beijing, ,7,5500000.0,72255.0,High,76.12,2007,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,196,106,116.438506,39.967756
Beijing, ,7,3490000.0,61316.0,Middle,57.0,2014,1.0,1.0,1,1,Plate,Steel/Concrete,Rough,Yes,No,2016,116,16,116.4388,40.054941
Beijing, ,10,6450000.0,88843.0,High,72.6,1991,2.0,2.0,1,1,Plate & Tower,Mixed,Simplicity,Yes,Yes,2016,187,134,116.391726,39.978788
Beijing, ,7,3180000.0,49844.0,High,63.8,1995,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,181,35,116.488489,39.934073
Beijing, ,8,4900000.0,55682.0,High,88.0,2010,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,247,69,116.345466,40.008394
Beijing, ,5,2850000.0,19792.0,Low,144.0,2004,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,No,No,2016,129,38,116.174718,39.774367
Beijing, ,3,4860000.0,33629.0,High,144.52,2001,3.0,3.0,1,2,Plate,Mixed,HardCover,No,Yes,2016,152,98,116.485785,39.80512
Beijing, ,2,2200000.0,34375.0,High,64.0,2006,2.0,2.0,1,1,Plate,Steel/Concrete,Other,No,No,2016,119,72,116.272531,39.859806
Beijing, ,7,7300000.0,69551.0,Middle,104.96,2001,2.0,2.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,187,24,116.449152,39.978307
Beijing, ,8,6550000.0,46660.0,High,140.38,2001,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,156,105,116.32616000000002,40.046586
Beijing, ,7,10000000.0,55094.0,Low,181.51,2006,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,226,44,116.492039,40.004922
Beijing, ,4,2300000.0,40000.0,Low,57.7,2002,1.0,1.0,1,1,Plate,Mixed,HardCover,No,No,2016,199,127,116.466526,39.806206
Beijing, ,7,3680000.0,68149.0,Low,54.0,1986,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,No,Yes,2016,152,39,116.400701,39.972998
Beijing, ,1,6000000.0,125209.0,Middle,47.92,2003,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,186,88,116.437847,39.933684
Beijing, ,7,2900000.0,42029.0,High,69.0,1980,3.0,3.0,1,1,Plate,Steel/Concrete,Simplicity,No,Yes,2016,125,82,116.479732,39.93278
Beijing, ,10,8300000.0,89277.0,High,92.97,2004,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,132,27,116.389739,39.890281
Beijing, ,10,5550000.0,92965.0,Middle,59.7,1984,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,197,35,116.391726,39.978788
Beijing, ,1,13950000.0,91777.0,Low,152.0,2005,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,171,68,116.443355,39.90268
Beijing, ,1,6860000.0,96852.0,High,70.83,2003,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,No,Yes,2016,186,69,116.434254,39.935275
Beijing, ,8,2900000.0,65760.0,High,44.1,1992,1.0,1.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,174,176,116.365562,39.982896
Beijing, ,7,4190000.0,51487.0,Low,81.38,1998,3.0,3.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,116,36,116.47273,39.922946
Beijing, ,2,3400000.0,49326.0,High,68.93,2006,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,115,39,116.329405,39.84637100000001
Beijing, ,5,3500000.0,39067.0,High,89.59,2011,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,292,231,116.212774,39.767185
Beijing, ,6,3850000.0,34375.0,Low,112.0,2003,3.0,3.0,1,1,Plate,Mixed,HardCover,No,No,2016,129,64,116.358797,40.083529
Beijing, ,2,2800000.0,37828.0,High,74.02,1995,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,139,50,116.382561,39.862204
Beijing, ,1,4680000.0,66487.0,Middle,70.39,2002,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,No,Yes,2016,115,31,116.415431,39.896044
Beijing, ,3,2200000.0,48792.0,High,45.09,2009,2.0,2.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,172,29,116.497474,39.810115
Beijing, ,6,3100000.0,35641.0,Low,86.98,2001,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,124,28,116.43942,40.072066
Beijing, ,7,1950000.0,68687.0,Low,28.39,1983,1.0,1.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,184,183,116.461473,39.944986
Beijing, ,7,5360000.0,41606.0,High,128.83,2005,3.0,3.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,No,2016,118,13,116.430562,40.045549
Beijing, ,7,2350000.0,48038.0,Middle,48.92,1986,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,144,244,116.471971,39.928354
Beijing, ,8,4400000.0,74703.0,Low,58.9,1993,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,128,62,116.298736,39.934527
Beijing, ,2,3000000.0,37547.0,High,79.9,1985,3.0,3.0,1,1,Plate,Brick/Concrete,HardCover,No,Yes,2016,124,40,116.382561,39.862204
Beijing, ,8,3450000.0,72981.0,Low,47.3,1996,1.0,1.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,146,26,116.352299,40.062427
Beijing, ,4,1930000.0,21686.0,High,89.0,1992,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,No,2016,128,25,116.350565,39.733387
Beijing, ,10,17500000.0,122455.0,High,142.91,2014,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,Rough,No,Yes,2016,160,48,116.383994,39.890405
Beijing, ,10,7600000.0,100000.0,Middle,76.0,1989,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,138,72,116.38037,39.958917
Beijing, ,1,3270000.0,70674.0,High,46.34,1988,1.0,1.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,172,62,116.413053,39.962564
Beijing, ,7,4850000.0,60625.0,High,80.0,1996,3.0,3.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,186,124,116.477581,39.953739
Beijing, ,7,3930000.0,62391.0,High,62.99,1983,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,191,26,116.451197,39.946843
Beijing, ,7,4950000.0,43190.0,High,114.61,2004,4.0,4.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,No,2016,173,414,116.37181499999998,40.022013
Beijing, ,7,4250000.0,72737.0,Low,58.43,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,110,40,116.426534,40.002876
Beijing, ,6,1700000.0,24426.0,High,69.6,2000,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,146,66,116.414019,40.121777
Beijing, ,7,3180000.0,48924.0,Low,65.0,1982,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,152,25,116.472485,39.938198
Beijing, ,7,6230000.0,45240.0,Low,137.71,2004,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,No,2016,115,36,116.430562,40.045549
Beijing, ,7,9200000.0,72288.0,Middle,127.27,2007,2.0,2.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,177,35,116.49983,39.94453
Beijing, ,2,3500000.0,35000.0,Middle,100.0,2004,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,No,2016,134,68,116.265669,39.894045
Beijing, ,7,5100000.0,58240.0,Low,87.57,2002,2.0,2.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,116,12,116.455188,39.979036
Beijing, ,3,5430000.0,33727.0,High,161.0,2001,3.0,3.0,1,2,Plate,Mixed,HardCover,No,Yes,2016,166,58,116.485785,39.80512
Beijing, ,1,4540000.0,66736.0,Middle,68.03,2012,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,192,95,116.412788,39.958761
Beijing, ,10,5400000.0,94406.0,Middle,57.2,1984,2.0,2.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,117,69,116.393941,39.968963
Beijing, ,3,4700000.0,29293.0,Low,160.45,2008,3.0,3.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,No,2016,161,30,116.546899,39.755236
Beijing, ,2,3550000.0,31141.0,Low,114.0,2001,3.0,3.0,1,1,Plate,Mixed,Other,No,Yes,2016,153,53,116.322343,39.856246
Beijing, ,2,5180000.0,44453.0,Low,116.53,2001,3.0,3.0,1,2,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,109,49,116.308663,39.839115
Beijing, ,4,2070000.0,27234.0,Low,76.01,1994,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,155,43,116.334045,39.757413
Beijing, ,10,9500000.0,135521.0,Low,70.1,1999,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,176,147,116.373085,39.921965
Beijing, ,8,6220000.0,105424.0,Low,59.0,2003,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,165,17,116.343714,39.996907
Beijing, ,7,1380000.0,28478.0,Middle,48.46,2011,1.0,1.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,120,181,116.454135,39.850772
Beijing, ,7,2980000.0,36800.0,Low,80.98,1996,3.0,3.0,1,1,Plate,Brick/Concrete,Simplicity,No,No,2016,122,41,116.59088,39.924096
Beijing, ,10,5560000.0,99642.0,High,55.8,1981,2.0,2.0,1,1,Plate & Tower,Mixed,HardCover,Yes,Yes,2016,192,80,116.34688,39.912912
Beijing, ,2,10000000.0,35914.0,High,278.45,2001,3.0,3.0,1,2,Tower,Steel/Concrete,HardCover,Yes,No,2016,195,9,116.35335,39.875618
Beijing, ,7,2270000.0,39825.0,High,57.0,1985,2.0,2.0,1,1,Plate,Mixed,Other,No,Yes,2016,135,249,116.475046,39.88209000000001
Beijing, ,1,4500000.0,66431.0,High,67.74,1995,2.0,2.0,1,1,Tower,Mixed,Simplicity,No,Yes,2016,160,55,116.435236,39.90518
Beijing, ,7,26250000.0,86190.0,Low,304.56,2013,4.0,4.0,1,3,Plate,Steel/Concrete,Other,Yes,Yes,2016,196,19,116.491057,39.900784
Beijing, ,7,4750000.0,40892.0,Middle,116.16,2008,2.0,2.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,152,35,116.488988,39.870064
Beijing, ,9,2190000.0,41321.0,High,53.0,2006,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,Yes,No,2016,120,56,116.233381,39.896656
Beijing, ,1,11200000.0,69136.0,Middle,162.0,,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,153,98,116.40568799999998,39.957686
Beijing, ,9,2800000.0,42373.0,Middle,66.08,1995,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,118,37,116.221549,39.905466
Beijing, ,5,3090000.0,34720.0,High,89.0,2012,3.0,3.0,1,1,Plate,Steel/Concrete,HardCover,Yes,No,2016,198,8,116.225111,39.761305
Beijing, ,8,5100000.0,56044.0,Low,91.0,2011,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,214,142,116.220283,40.043636
Beijing, ,7,6150000.0,50287.0,Middle,122.3,2004,2.0,2.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,190,35,116.530553,39.921425
Beijing, ,4,3130000.0,25242.0,High,124.0,1994,5.0,5.0,1,2,Plate,Mixed,Simplicity,No,Yes,2016,191,19,116.334045,39.757413
Beijing, ,7,5560000.0,63182.0,Middle,88.0,2009,1.0,1.0,1,1,Tower,Steel/Concrete,Other,Yes,Yes,2016,136,26,116.433356,40.005811
Beijing, ,7,5550000.0,66908.0,High,82.95,1998,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,Other,Yes,No,2016,109,82,116.441781,39.991956
Beijing, ,10,2000000.0,69906.0,Low,28.71,2006,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,154,44,116.343245,39.900529
Beijing, ,7,2260000.0,39243.0,Middle,57.59,1999,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,145,45,116.505445,39.939085
Beijing, ,12,4300000.0,35984.0,Low,119.5,2013,3.0,3.0,1,2,Plate,Steel/Concrete,Rough,Yes,No,2016,123,18,116.147569,39.903963
Beijing, ,7,3890000.0,70822.0,Middle,55.04,1997,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,169,36,116.441781,39.991956
Beijing, ,13,2580000.0,22435.0,High,115.0,1999,3.0,3.0,1,1,Plate,Mixed,HardCover,No,No,2016,140,46,116.670101,40.118729
Beijing, ,7,2500000.0,33117.0,Low,75.49,2005,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Other,Yes,No,2016,136,43,116.530553,39.921425
Beijing, ,8,8440000.0,44894.0,High,188.0,2001,4.0,4.0,1,2,Plate,Mixed,HardCover,No,No,2016,182,50,116.32616000000002,40.046586
Beijing, ,7,9200000.0,70445.0,Low,130.6,2007,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,149,25,116.493676,40.0031
Beijing, ,10,5630000.0,78195.0,Middle,72.0,1999,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,128,62,116.351617,39.894089
