0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
雅怡居,天河,108402535479,215,41506元/平米,2000年建/塔楼,2室1厅1厨1卫,中楼层 (共9层),51.8㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯六户,无,2021-08-09,商品房,2010-08-06,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
芬芳小区,荔湾,108402532667,150,31970元/平米,1996年建/塔楼,2室1厅1厨1卫,中楼层 (共9层),46.92㎡,平层,暂无数据,塔楼,东南 南,钢混结构,精装,一梯五户,无,2021-08-08,商品房,2016-06-23,普通住宅,满五年,非共有,有抵押 49万元 中国农业银流花支行 金融公司垫资,已上传房本照片,,,
江南苑,海珠,108402525565,290,52843元/平米,1998年建/塔楼,2室1厅1厨1卫,低楼层 (共12层),54.88㎡,平层,暂无数据,塔楼,东北,钢混结构,简装,一梯八户,有,2021-08-06,商品房,2004-11-16,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
银湖大厦,越秀,108402565115,468,53670元/平米,1995年建/板塔结合,3室2厅1厨1卫,高楼层 (共19层),87.2㎡,平层,暂无数据,板塔结合,西南,钢混结构,精装,两梯八户,有,2021-08-17,商品房,1999-09-20,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
文苑花园(天河区),天河,108402532265,460,63440元/平米,2000年建/板塔结合,2室2厅1厨1卫,高楼层 (共15层),72.51㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,两梯八户,有,2021-08-08,房改房,2001-08-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
中海誉城南苑,黄埔,108402554358,365,39105元/平米,未知年建/塔楼,3室2厅1厨1卫,高楼层 (共32层),93.34㎡,平层,74.1㎡,塔楼,南,钢混结构,精装,三梯六户,有,2021-08-14,商品房,2019-01-28,普通住宅,满两年,非共有,有抵押 180万元 农业银行 客户偿还,已上传房本照片,,,
淘金北路,越秀,108402523878,468,57771元/平米,1988年建/塔楼,3室2厅1厨2卫,低楼层 (共9层),81.01㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,一梯两户,无,2021-08-06,商品房,2010-08-06,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
金地荔湖城公园上城,增城,108402555847,178,13849元/平米,2014年建/板楼,3室2厅1厨2卫,低楼层 (共26层),128.53㎡,平层,103.85㎡,板楼,南,钢混结构,精装,两梯四户,有,2021-08-14,商品房,2016-06-07,普通住宅,满五年,非共有,有抵押 40万元 建行,已上传房本照片,,,
保利林海山庄,天河,108402537041,560,55567元/平米,1996年建/塔楼,3室2厅1厨2卫,低楼层 (共24层),100.78㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯五户,有,2021-08-09,商品房,1997-11-21,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
合益小区,白云,108402550281,145,19014元/平米,1995年建/塔楼,2室1厅1厨1卫,中楼层 (共9层),76.26㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,一梯八户,无,2021-08-13,商品房,1999-04-19,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
棠德花园,天河,108402522196,262,29439元/平米,1997年建/塔楼,3室2厅1厨1卫,中楼层 (共9层),89㎡,平层,暂无数据,塔楼,南 西南,钢混结构,精装,一梯三户,无,2021-08-05,商品房,2010-08-03,普通住宅,满五年,共有,有抵押 20万元,已上传房本照片,,,
广和路,天河,108402523158,337,54303元/平米,未知年建/塔楼,3室2厅1厨1卫,中楼层 (共9层),62.06㎡,平层,暂无数据,塔楼,东南 西,钢混结构,精装,一梯两户,无,2021-08-05,商品房,2015-08-31,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
羊和园,越秀,108402566086,1080,92784元/平米,1997年建/塔楼,3室2厅1厨2卫,低楼层 (共29层),116.4㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯八户,有,2021-08-18,商品房,2016-12-08,普通住宅,满两年,共有,有抵押 400万元,已上传房本照片,,,
怡雅苑(海珠),海珠,108402551009,345,43304元/平米,2003年建/塔楼,2室1厅1厨1卫,低楼层 (共24层),79.67㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,两梯七户,有,2021-08-13,商品房,2006-08-09,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
锦绣新天地,增城,108402533670,188,17132元/平米,2009年建/塔楼,3室1厅1厨1卫,中楼层 (共26层),109.74㎡,平层,暂无数据,塔楼,北,钢混结构,精装,两梯四户,有,2021-08-08,商品房,2015-08-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
又一居花园,白云,108402535074,330,37297元/平米,1998年建/塔楼,3室2厅1厨1卫,中楼层 (共9层),88.48㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,一梯四户,有,2021-08-09,商品房,2018-06-20,普通住宅,满两年,共有,无抵押,已上传房本照片,,,
桥东小区,荔湾,108402560527,228,27863元/平米,1995年建/塔楼,3室1厅1厨1卫,高楼层 (共9层),81.83㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯四户,有,2021-08-16,商品房,2000-08-02,普通住宅,满五年,非共有,有抵押 130万元 业主自还,已上传房本照片,,,
百顺台花园,白云,108402553654,249,36618元/平米,1999年建/板塔结合,2室1厅1厨1卫,高楼层 (共15层),68㎡,平层,暂无数据,板塔结合,北,钢混结构,其他,两梯六户,有,2021-08-14,商品房,2005-09-12,普通住宅,满五年,非共有,有抵押 20万元,已上传房本照片,,,
时代花园,白云,108402572364,240,38339元/平米,2001年建/塔楼,2室1厅1厨1卫,中楼层 (共15层),62.6㎡,平层,50.23㎡,塔楼,南,钢混结构,简装,两梯八户,有,2021-08-19,商品房,2016-01-27,普通住宅,满五年,非共有,有抵押 40万元 民生银行 业主自还,已上传房本照片,,,
雅居乐南湖半岛花园,白云,108402561657,468,32970元/平米,2003年建/塔楼,4室2厅1厨2卫,低楼层 (共18层),141.95㎡,平层,119.6㎡,塔楼,北,钢混结构,精装,两梯五户,有,2021-08-16,商品房,2005-10-04,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
雅居乐雍华廷二期,花都,108402556100,245,22855元/平米,2002年建/塔楼,3室1厅1厨1卫,中楼层 (共11层),107.2㎡,平层,92.03㎡,塔楼,东北,钢混结构,精装,一梯三户,有,2021-08-15,商品房,2011-03-14,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
广和路,天河,108402570279,525,61476元/平米,未知年建/暂无数据,4室1厅1厨1卫,中楼层 (共8层),85.4㎡,平层,暂无数据,暂无数据,东 南 西,钢混结构,精装,一梯三户,有,2021-08-19,商品房,2004-06-25,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
悦时代花园心悦湾,黄埔,108402544910,399,50770元/平米,2013年建/塔楼,2室1厅1厨1卫,低楼层 (共33层),78.59㎡,平层,62.2㎡,塔楼,东北,钢混结构,精装,两梯五户,有,2021-08-11,商品房,2013-12-06,普通住宅,满五年,共有,有抵押 70万元 按揭 金融公司垫资,已上传房本照片,,,
锦绣新天地,增城,108402541886,193,14887元/平米,2011年建/塔楼,3室2厅1厨2卫,低楼层 (共26层),129.65㎡,平层,98.66㎡,塔楼,北,钢混结构,精装,两梯五户,有,2021-08-11,商品房,2020-12-15,普通住宅,未满两年,共有,无抵押,已上传房本照片,,,
越秀滨海珺城,南沙,108402352979,490,29476元/平米,2014年建/塔楼,4室2厅1厨3卫,中楼层 (共26层),166.24㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯四户,有,2021-06-15,商品房,2014-11-03,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
东华西路,越秀,108402239332,473,42506元/平米,未知年建/塔楼,4室1厅1厨3卫,中楼层 (共9层),111.28㎡,平层,111.28㎡,塔楼,东南,钢混结构,精装,一梯四户,无,2021-05-10,商品房,2019-05-23,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
恒福花园,增城,108402483536,274.5,17894元/平米,未知年建/板楼,4室2厅1厨3卫,中楼层 (共11层),153.41㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,2021-07-25,商品房,2013-12-13,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
江南西路,海珠,108402192388,379,39024元/平米,未知年建/塔楼,3室2厅1厨1卫,高楼层 (共8层),97.12㎡,平层,87.75㎡,塔楼,西南,钢混结构,简装,一梯五户,无,2021-04-24,房改房,2010-05-14,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
力迅时光里,海珠,108401965438,968,62923元/平米,2011年建/塔楼,4室2厅1厨3卫,高楼层 (共32层),153.84㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯五户,有,2021-02-05,商品房,2015-02-15,普通住宅,满五年,非共有,有抵押 70万元,已上传房本照片,,,
清华坊,番禺,108402453679,2000,56023元/平米,2006年建/暂无数据,5室2厅1厨4卫,低楼层 (共1层),357㎡,复式,暂无数据,暂无数据,南 北,钢混结构,精装,一梯一户,无,2021-07-15,商品房,2014-07-22,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
芷兰苑,花都,108402413728,199,9340元/平米,2002年建/塔楼,5室2厅1厨3卫,高楼层 (共8层),213.07㎡,复式,193.62㎡,塔楼,南,钢混结构,精装,一梯四户,无,2021-07-03,商品房,2003-06-15,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
万寿雅苑,海珠,108401782476,499,44262元/平米,2003年建/塔楼,3室2厅1厨2卫,低楼层 (共14层),112.74㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯五户,有,2020-11-21,商品房,2002-11-27,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
庄士映蝶蓝湾,番禺,108401879619,305,21786元/平米,未知年建/塔楼,4室2厅1厨2卫,中楼层 (共20层),140㎡,平层,110.8㎡,塔楼,南 北,钢混结构,精装,八梯三户,有,2020-12-29,商品房,2016-09-13,普通住宅,满两年,共有,无抵押,已上传房本照片,,,
光大花园,海珠,108402429774,690,66641元/平米,2000年建/塔楼,3室2厅1厨2卫,中楼层 (共11层),103.54㎡,平层,92.32㎡,塔楼,南 北,钢混结构,精装,一梯四户,有,2021-07-08,商品房,2000-07-30,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
滨江中路,海珠,108401934396,228,30799元/平米,未知年建/板楼,3室2厅1厨1卫,中楼层 (共8层),74.03㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021-01-21,商品房,2015-09-02,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
海逸花园,海珠,108402424880,330,42863元/平米,2002年建/塔楼,3室1厅1厨1卫,高楼层 (共31层),76.99㎡,平层,暂无数据,塔楼,东,钢混结构,简装,三梯九户,有,2021-07-07,商品房,2000-09-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
南华中路,海珠,108402504666,518,54717元/平米,2021年建/平房,5室2厅1厨4卫,低楼层 (共3层),94.67㎡,94.67㎡,东南,框架结构,精装,暂无数据,2021-07-31,商品房,1997-08-01,别墅,满五年,非共有,无抵押,已上传房本照片,,,,,,
水荫路永福正街,天河,108402516522,251,29153元/平米,1990年建/塔楼,3室1厅1厨1卫,中楼层 (共8层),86.1㎡,平层,76.43㎡,塔楼,南 北,钢混结构,其他,一梯两户,无,2021-08-04,商品房,2014-06-20,普通住宅,满五年,非共有,有抵押 50万元 业主自还,已上传房本照片,,,
力迅领筑,天河,108402299928,980,85770元/平米,2012年建/塔楼,3室1厅1厨2卫,高楼层 (共27层),114.26㎡,平层,93.7㎡,塔楼,南 东南,钢混结构,精装,三梯八户,有,2021-05-29,商品房,2014-01-16,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
金隆园,黄埔,108402303109,410,31915元/平米,1999年建/塔楼,4室2厅1厨2卫,高楼层 (共18层),128.47㎡,平层,112.4㎡,塔楼,南 北,钢混结构,简装,两梯八户,有,2021-05-30,商品房,2009-11-25,普通住宅,满五年,非共有,有抵押 270万元 招商银行 金融公司垫资,已上传房本照片,,,
恒福花园,增城,108401480943,181,11438元/平米,未知年建/塔楼,4室2厅1厨2卫,低楼层 (共20层),158.25㎡,平层,130.61㎡,塔楼,南,钢混结构,毛坯,两梯四户,有,2020-08-03,商品房,2017-06-24,普通住宅,满两年,非共有,有抵押 100万元,已上传房本照片,,,
田美小区,花都,108401991069,133.8,13397元/平米,未知年建/暂无数据,3室2厅1厨3卫,中楼层 (共9层),99.88㎡,平层,暂无数据,暂无数据,南,钢混结构,简装,一梯四户,有,2021-02-24,商品房,2012-08-10,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
云山诗意,白云,108402320056,543,41448元/平米,2008年建/塔楼,3室2厅1厨2卫,低楼层 (共18层),131.01㎡,平层,106.84㎡,塔楼,南,钢混结构,简装,两梯六户,有,2021-06-03,商品房,2013-07-12,普通住宅,满五年,共有,有抵押 330万元,已上传房本照片,,,
一品湖山,白云,108402460411,520,36154元/平米,2011年建/塔楼,4室2厅1厨2卫,高楼层 (共10层),143.83㎡,平层,118.75㎡,塔楼,南,钢混结构,精装,两梯三户,有,2021-07-17,商品房,2011-11-01,普通住宅,满五年,非共有,有抵押 170万元 中国银行 业主自还,已上传房本照片,,,
白云高尔夫花园荷塘月色,白云,108402199108,540,40956元/平米,2002年建/塔楼,3室2厅1厨2卫,低楼层 (共8层),131.85㎡,错层,109.03㎡,塔楼,南 北,钢混结构,精装,一梯两户,有,2021-04-26,商品房,2009-12-25,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
力迅时光里,海珠,108401976993,788,72936元/平米,2011年建/塔楼,3室2厅1厨2卫,中楼层 (共32层),108.04㎡,平层,85.66㎡,塔楼,东南,钢混结构,精装,两梯六户,有,2021-02-20,商品房,2016-09-05,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
保利城花园,花都,108402474059,186,13141元/平米,2009年建/塔楼,4室2厅1厨2卫,低楼层 (共12层),141.55㎡,平层,121.19㎡,塔楼,南,钢混结构,简装,两梯两户,有,2021-07-22,商品房,2018-05-05,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
悦涛雅苑,黄埔,108402454258,515,44485元/平米,2000年建/塔楼,4室2厅1厨2卫,中楼层 (共13层),115.77㎡,平层,97.22㎡,塔楼,东南,钢混结构,精装,一梯六户,有,2021-07-15,商品房,2018-12-13,普通住宅,满两年,非共有,有抵押 300万元 中信银行 客户偿还,已上传房本照片,,,
江南大道中,海珠,108402460831,228,37811元/平米,1985年建/板楼,3室1厅1厨1卫,中楼层 (共6层),60.3㎡,平层,暂无数据,板楼,东南,混合结构,精装,一梯三户,无,2021-07-17,房改房,2013-05-04,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
可逸家园,海珠,108402261621,585,68230元/平米,2010年建/塔楼,3室2厅1厨1卫,中楼层 (共32层),85.74㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯五户,有,2021-05-17,商品房,2019-05-27,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
金汇花园,海珠,108402386026,260,37059元/平米,1997年建/塔楼,2室1厅1厨1卫,低楼层 (共9层),70.16㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,一梯七户,有,2021-06-26,商品房,2009-11-30,普通住宅,满五年,共有,无抵押,已上传房本照片,,,
新都盛世名门宏城汇,增城,108402524031,112,24035元/平米,2012年建/塔楼,1室1厅1厨1卫,高楼层 (共22层),46.6㎡,平层,37.79㎡,塔楼,南,钢混结构,精装,三梯十二户,有,2021-08-06,商品房,2017-05-31,普通住宅,满两年,共有,有抵押 60万元 金融公司垫资,已上传房本照片,,,
合景誉山国际,增城,108402542289,121,18188元/平米,2016年建/塔楼,2室2厅1厨1卫,中楼层 (共18层),66.53㎡,平层,54.03㎡,塔楼,北,钢混结构,精装,两梯五户,有,2021-08-11,商品房,2018-08-10,普通住宅,满两年,非共有,有抵押 30万元 客户偿还,已上传房本照片,,,
云星钱隆天誉,从化,108402568440,120,12602元/平米,2017年建/塔楼,3室1厅1厨2卫,中楼层 (共24层),95.23㎡,平层,72.82㎡,塔楼,北,钢混结构,毛坯,两梯四户,有,2021-08-18,商品房,2019-08-16,普通住宅,满两年,共有,有抵押 50万元 业主自还,已上传房本照片,,,
碧桂园城市花园花岸苑,增城,108402517022,161,16463元/平米,2016年建/板塔结合,3室2厅1厨1卫,高楼层 (共25层),97.8㎡,平层,74.27㎡,板塔结合,南,钢混结构,毛坯,两梯四户,有,2021-08-04,商品房,2017-05-09,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
敏捷锦绣天伦,增城,108402552547,85,18399元/平米,2014年建/塔楼,1室0厅1厨1卫,高楼层 (共18层),46.2㎡,平层,36.94㎡,塔楼,北,钢混结构,精装,两梯六户,有,2021-08-14,商品房,2015-12-31,普通住宅,满五年,非共有,无抵押,已上传房本照片,,,
时代天启,增城,108402552731,145,14963元/平米,2018年建/塔楼,3室1厅1厨2卫,中楼层 (共33层),96.91㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯四户,有,2021-08-14,商品房,2016-07-14,普通住宅,满五年,非共有,有抵押 100万元 业主自还,已上传房本照片,,,
星河山海湾,南沙,108402576262,307,34503元/平米,未知年建/塔楼,3室2厅1厨1卫,高楼层 (共33层),88.98㎡,平层,71.13㎡,塔楼,东南,钢混结构,毛坯,两梯五户,有,2021-08-21,商品房,2016-12-05,普通住宅,满两年,非共有,无抵押,已上传房本照片,,,
尚品雅居领秀,花都,108402572879,130,14286元/平米,2014年建/塔楼,3室2厅1厨1卫,高楼层 (共18层),91㎡,平层,75.88㎡,塔楼,南 北,钢混结构,毛坯,两梯四户,有,2021-08-20,商品房,2016-10-23,普通住宅,满两年,共有,有抵押 30万元 农业 业主自还,已上传房本照片,,,
